story_num	sentence_num	sentence	word_num_in_sentence	word_num_in_story
4	39	day.	28	817
4	40	Then	1	818
4	40	all	2	819
4	40	the	3	820
4	40	birds	4	821
4	40	went	5	822
4	40	home	6	823
4	40	to	7	824
4	40	bed,	8	825
4	40	for	9	826
4	40	they	10	827
4	40	were	11	828
4	40	very	12	829
4	40	tired,	13	830
4	40	but	14	831
4	40	the	15	832
4	40	owl	16	833
4	40	assigned	17	834
4	40	by	18	835
4	40	the	19	836
4	40	birds	20	837
4	40	to	21	838
4	40	stand	22	839
4	40	guard	23	840
4	40	found	24	841
4	40	his	25	842
4	40	job	26	843
4	40	was	27	844
4	40	lonely	28	845
4	40	and	29	846
4	40	wearisome	30	847
4	40	because	31	848
4	40	he	32	849
4	40	was	33	850
4	40	just	34	851
4	40	sitting	35	852
4	40	alone	36	853
4	40	staring	37	854
4	40	at	38	855
4	40	the	39	856
4	40	mouse's	40	857
4	40	hole.	41	858
4	41	'I	1	859
4	41	can	2	860
4	41	close	3	861
4	41	one	4	862
4	41	eye	5	863
4	41	and	6	864
4	41	watch	7	865
4	41	with	8	866
4	41	the	9	867
4	41	other,'	10	868
4	41	he	11	869
4	41	thought.	12	870
4	42	So	1	871
4	42	he	2	872
4	42	closed	3	873
4	42	one	4	874
4	42	eye	5	875
4	42	and	6	876
4	42	stared	7	877
4	42	steadfastly	8	878
4	42	with	9	879
4	42	the	10	880
4	42	other,	11	881
4	42	but	12	882
4	42	before	13	883
4	42	he	14	884
4	42	knew	15	885
4	42	it	16	886
4	42	he	17	887
4	42	forgot	18	888
4	42	to	19	889
4	42	keep	20	890
4	42	that	21	891
4	42	one	22	892
4	42	open,	23	893
4	42	and	24	894
4	42	both	25	895
4	42	eyes	26	896
4	42	were	27	897
4	42	fast	28	898
4	42	asleep.	29	899
4	43	Then	1	900
4	43	the	2	901
4	43	little	3	902
4	43	bird	4	903
4	43	guarded	5	904
4	43	by	6	905
4	43	the	7	906
4	43	owl	8	907
4	43	peeped	9	908
4	43	out,	10	909
4	43	and	11	910
4	43	when	12	911
4	43	he	13	912
4	43	saw	14	913
4	43	the	15	914
4	43	owl's	16	915
4	43	two	17	916
4	43	eyes	18	917
4	43	tight	19	918
4	43	shut,	20	919
4	43	he	21	920
4	43	slipped	22	921
4	43	from	23	922
4	43	the	24	923
4	43	hole	25	924
4	43	and	26	925
4	43	flew	27	926
4	43	away.	28	927
4	44	He	1	928
4	44	wanted	2	929
4	44	to	3	930
4	44	shout,	4	931
4	44	'I	5	932
4	44	am	6	933
4	44	king'	7	934
4	44	so	8	935
4	44	that	9	936
4	44	the	10	937
4	44	owl	11	938
4	44	could	12	939
4	44	hear	13	940
4	44	him	14	941
4	44	as	15	942
4	44	he	16	943
4	44	flew,	17	944
4	44	but	18	945
4	44	thought	19	946
4	44	better	20	947
4	44	of	21	948
4	44	it.	22	949
4	45	From	1	950
4	45	this	2	951
4	45	time	3	952
4	45	on,	4	953
4	45	the	5	954
4	45	owl	6	955
4	45	fooled	7	956
4	45	by	8	957
4	45	the	9	958
4	45	little	10	959
4	45	bird	11	960
4	45	has	12	961
4	45	not	13	962
4	45	dared	14	963
4	45	to	15	964
4	45	show	16	965
4	45	himself	17	966
4	45	by	18	967
4	45	day	19	968
4	45	for	20	969
4	45	fear	21	970
4	45	the	22	971
4	45	birds	23	972
4	45	should	24	973
4	45	beat	25	974
4	45	the	26	975
4	45	living	27	976
4	45	daylights	28	977
4	45	out	29	978
4	45	of	30	979
4	45	him.	31	980
4	46	He	1	981
4	46	flies	2	982
4	46	about	3	983
4	46	only	4	984
4	46	at	5	985
4	46	nighttime,	6	986
4	46	hating	7	987
4	46	and	8	988
4	46	pursuing	9	989
4	46	not	10	990
4	46	the	11	991
4	46	bird,	12	992
4	46	but	13	993
4	46	the	14	994
4	46	mouse	15	995
4	46	for	16	996
4	46	having	17	997
4	46	made	18	998
4	46	the	19	999
4	46	hole	20	1000
4	46	into	21	1001
4	46	which	22	1002
4	46	the	23	1003
4	46	little	24	1004
4	46	bird	25	1005
4	46	crept.	26	1006
4	47	And	1	1007
4	47	the	2	1008
4	47	little	3	1009
4	47	bird	4	1010
4	47	also	5	1011
4	47	keeps	6	1012
4	47	out	7	1013
4	47	of	8	1014
4	47	sight,	9	1015
4	47	for	10	1016
4	47	he	11	1017
4	47	fears	12	1018
4	47	that	13	1019
4	47	the	14	1020
4	47	other	15	1021
4	47	birds	16	1022
4	47	should	17	1023
4	47	punish	18	1024
4	47	him	19	1025
4	47	for	20	1026
4	47	his	21	1027
4	47	cunning.	22	1028
4	48	The	1	1029
4	48	rejection	2	1030
4	48	by	3	1031
4	48	the	4	1032
4	48	other	5	1033
4	48	birds	6	1034
4	48	was	7	1035
4	48	a	8	1036
4	48	bitter	9	1037
4	48	pill	10	1038
4	48	to	11	1039
4	48	swallow	12	1040
4	48	for	13	1041
4	48	the	14	1042
4	48	nameless	15	1043
4	48	bird	16	1044
4	48	the	17	1045
4	48	owl	18	1046
4	48	had	19	1047
4	48	let	20	1048
4	48	slip	21	1049
4	48	away.	22	1050
4	49	He	1	1051
4	49	hides	2	1052
4	49	in	3	1053
4	49	the	4	1054
4	49	hedges,	5	1055
4	49	and	6	1056
4	49	when	7	1057
4	49	he	8	1058
4	49	thinks	9	1059
4	49	himself	10	1060
4	49	quite	11	1061
4	49	safe,	12	1062
4	49	he	13	1063
4	49	sings	14	1064
4	49	out,	15	1065
4	49	'I	16	1066
4	49	am	17	1067
4	49	king,	18	1068
4	49	I	19	1069
4	49	am	20	1070
4	49	king!'	21	1071
4	50	And	1	1072
4	50	the	2	1073
4	50	other	3	1074
4	50	birds	4	1075
4	50	in	5	1076
4	50	mockery	6	1077
4	50	call	7	1078
4	50	out,	8	1079
4	50	'Yes,	9	1080
4	50	yes,	10	1081
4	50	the	11	1082
4	50	hedge-king,	12	1083
4	50	the	13	1084
4	50	hedge-king!'	14	1085
5	1	At	1	1
5	1	ten	2	2
5	1	years	3	3
5	1	old,	4	4
5	1	I	5	5
5	1	could	6	6
5	1	not	7	7
5	1	figure	8	8
5	1	out	9	9
5	1	what	10	10
5	1	it	11	11
5	1	was	12	12
5	1	that	13	13
5	1	this	14	14
5	1	Elvis	15	15
5	1	Presley	16	16
5	1	guy	17	17
5	1	had	18	18
5	1	that	19	19
5	1	the	20	20
5	1	rest	21	21
5	1	of	22	22
5	1	us	23	23
5	1	boys	24	24
5	1	did	25	25
5	1	not	26	26
5	1	have.	27	27
5	2	He	1	28
5	2	seemed	2	29
5	2	to	3	30
5	2	be	4	31
5	2	no	5	32
5	2	different	6	33
5	2	from	7	34
5	2	the	8	35
5	2	rest	9	36
5	2	of	10	37
5	2	us.	11	38
5	3	He	1	39
5	3	was	2	40
5	3	simply	3	41
5	3	a	4	42
5	3	man	5	43
5	3	who	6	44
5	3	had	7	45
5	3	a	8	46
5	3	head,	9	47
5	3	two	10	48
5	3	arms	11	49
5	3	and	12	50
5	3	two	13	51
5	3	legs.	14	52
5	4	It	1	53
5	4	must	2	54
5	4	have	3	55
5	4	been	4	56
5	4	something	5	57
5	4	pretty	6	58
5	4	superlative	7	59
5	4	that	8	60
5	4	he	9	61
5	4	had	10	62
5	4	hidden	11	63
5	4	away,	12	64
5	4	because	13	65
5	4	he	14	66
5	4	had	15	67
5	4	every	16	68
5	4	young	17	69
5	4	girl	18	70
5	4	at	19	71
5	4	the	20	72
5	4	orphanage	21	73
5	4	wrapped	22	74
5	4	around	23	75
5	4	his	24	76
5	4	little	25	77
5	4	finger.	26	78
5	5	At	1	79
5	5	about	2	80
5	5	nine	3	81
5	5	o'clock	4	82
5	5	on	5	83
5	5	Saturday	6	84
5	5	morning,	7	85
5	5	I	8	86
5	5	figured	9	87
5	5	a	10	88
5	5	good	11	89
5	5	solution	12	90
5	5	was	13	91
5	5	to	14	92
5	5	ask	15	93
5	5	Eugene	16	94
5	5	Correthers,	17	95
5	5	who	18	96
5	5	was	19	97
5	5	one	20	98
5	5	of	21	99
5	5	the	22	100
5	5	older	23	101
5	5	and	24	102
5	5	smarter	25	103
5	5	boys,	26	104
5	5	what	27	105
5	5	it	28	106
5	5	was	29	107
5	5	that	30	108
5	5	made	31	109
5	5	this	32	110
5	5	Elvis	33	111
5	5	guy	34	112
5	5	so	35	113
5	5	special.	36	114
5	6	He	1	115
5	6	told	2	116
5	6	me	3	117
5	6	that	4	118
5	6	it	5	119
5	6	was	6	120
5	6	not	7	121
5	6	anything	8	122
5	6	about	9	123
5	6	Elvis's	10	124
5	6	personality,	11	125
5	6	but	12	126
5	6	his	13	127
5	6	wavy	14	128
5	6	hair,	15	129
5	6	and	16	130
5	6	the	17	131
5	6	way	18	132
5	6	he	19	133
5	6	moved	20	134
5	6	his	21	135
5	6	body.	22	136
5	7	About	1	137
5	7	a	2	138
5	7	half	3	139
5	7	an	4	140
5	7	hour	5	141
5	7	later,	6	142
5	7	the	7	143
5	7	boys	8	144
5	7	in	9	145
5	7	the	10	146
5	7	orphanage	11	147
5	7	called	12	148
5	7	down	13	149
5	7	to	14	150
5	7	the	15	151
5	7	main	16	152
5	7	dining	17	153
5	7	room	18	154
5	7	by	19	155
5	7	the	20	156
5	7	matron	21	157
5	7	were	22	158
5	7	told	23	159
5	7	that	24	160
5	7	they	25	161
5	7	were	26	162
5	7	all	27	163
5	7	going	28	164
5	7	to	29	165
5	7	downtown	30	166
5	7	Jacksonville,	31	167
5	7	Florida	32	168
5	7	to	33	169
5	7	get	34	170
5	7	a	35	171
5	7	new	36	172
5	7	pair	37	173
5	7	of	38	174
5	7	Buster	39	175
5	7	Brown	40	176
5	7	shoes	41	177
5	7	and	42	178
5	7	a	43	179
5	7	haircut.	44	180
5	8	That	1	181
5	8	is	2	182
5	8	when	3	183
5	8	I	4	184
5	8	got	5	185
5	8	this	6	186
5	8	big	7	187
5	8	idea,	8	188
5	8	which	9	189
5	8	hit	10	190
5	8	me	11	191
5	8	like	12	192
5	8	a	13	193
5	8	ton	14	194
5	8	of	15	195
5	8	bricks.	16	196
5	9	If	1	197
5	9	the	2	198
5	9	Elvis	3	199
5	9	haircut	4	200
5	9	was	5	201
5	9	the	6	202
5	9	big	7	203
5	9	secret,	8	204
5	9	then	9	205
5	9	Elvis's	10	206
5	9	haircut	11	207
5	9	I	12	208
5	9	was	13	209
5	9	going	14	210
5	9	to	15	211
5	9	get.	16	212
5	10	I	1	213
5	10	was	2	214
5	10	going	3	215
5	10	to	4	216
5	10	have	5	217
5	10	my	6	218
5	10	day	7	219
5	10	in	8	220
5	10	the	9	221
5	10	sun,	10	222
5	10	and	11	223
5	10	all	12	224
5	10	the	13	225
5	10	way	14	226
5	10	to	15	227
5	10	town	16	228
5	10	that	17	229
5	10	was	18	230
5	10	all	19	231
5	10	I	20	232
5	10	talked	21	233
5	10	about.	22	234
5	11	The	1	235
5	11	fact	2	236
5	11	that	3	237
5	11	I	4	238
5	11	was	5	239
5	11	getting	6	240
5	11	an	7	241
5	11	Elvis	8	242
5	11	haircut,	9	243
5	11	not	10	244
5	11	just	11	245
5	11	the	12	246
5	11	simple	13	247
5	11	fact	14	248
5	11	that	15	249
5	11	we	16	250
5	11	were	17	251
5	11	getting	18	252
5	11	out	19	253
5	11	of	20	254
5	11	the	21	255
5	11	orphanage,	22	256
5	11	made	23	257
5	11	me	24	258
5	11	particularly	25	259
5	11	loquacious.	26	260
5	12	I	1	261
5	12	told	2	262
5	12	everybody,	3	263
5	12	including	4	264
5	12	the	5	265
5	12	orphanage	6	266
5	12	matron	7	267
5	12	I	8	268
5	12	normally	9	269
5	12	feared,	10	270
5	12	that	11	271
5	12	I	12	272
5	12	was	13	273
5	12	going	14	274
5	12	to	15	275
5	12	look	16	276
5	12	just	17	277
5	12	like	18	278
5	12	Elvis	19	279
5	12	Presley	20	280
5	12	and	21	281
5	12	that	22	282
5	12	I	23	283
5	12	would	24	284
5	12	learn	25	285
5	12	to	26	286
5	12	move	27	287
5	12	around	28	288
5	12	just	29	289
5	12	like	30	290
5	12	he	31	291
5	12	did	32	292
5	12	and	33	293
5	12	that	34	294
5	12	I	35	295
5	12	would	36	296
5	12	be	37	297
5	12	rich	38	298
5	12	and	39	299
5	12	famous	40	300
5	12	one	41	301
5	12	day,	42	302
5	12	just	43	303
5	12	like	44	304
5	12	him.	45	305
5	13	The	1	306
5	13	matron	2	307
5	13	understood	3	308
5	13	my	4	309
5	13	idea	5	310
5	13	was	6	311
5	13	something	7	312
5	13	that	8	313
5	13	I	9	314
5	13	was	10	315
5	13	really	11	316
5	13	excited	12	317
5	13	about	13	318
5	13	and	14	319
5	13	said	15	320
5	13	nothing.	16	321
5	14	When	1	322
5	14	I	2	323
5	14	got	3	324
5	14	my	4	325
5	14	new	5	326
5	14	Buster	6	327
5	14	Brown	7	328
5	14	shoes,	8	329
5	14	I	9	330
5	14	was	10	331
5	14	smiling	11	332
5	14	from	12	333
5	14	ear	13	334
5	14	to	14	335
5	14	ear.	15	336
5	15	Those	1	337
5	15	shoes,	2	338
5	15	they	3	339
5	15	shined	4	340
5	15	really	5	341
5	15	brightly,	6	342
5	15	and	7	343
5	15	I	8	344
5	15	liked	9	345
5	15	looking	10	346
5	15	at	11	347
5	15	the	12	348
5	15	bones	13	349
5	15	in	14	350
5	15	my	15	351
5	15	feet,	16	352
5	15	which	17	353
5	15	I	18	354
5	15	had	19	355
5	15	never	20	356
5	15	seen	21	357
5	15	before,	22	358
5	15	through	23	359
5	15	a	24	360
5	15	special	25	361
5	15	x-ray	26	362
5	15	machine	27	363
5	15	they	28	364
5	15	had	29	365
5	15	in	30	366
5	15	the	31	367
5	15	shoe	32	368
5	15	store	33	369
5	15	that	34	370
5	15	made	35	371
5	15	the	36	372
5	15	bones	37	373
5	15	in	38	374
5	15	your	39	375
5	15	feet	40	376
5	15	look	41	377
5	15	green.	42	378
5	16	I	1	379
5	16	was	2	380
5	16	now	3	381
5	16	almost	4	382
5	16	ready	5	383
5	16	to	6	384
5	16	go	7	385
5	16	back	8	386
5	16	to	9	387
5	16	the	10	388
5	16	orphanage	11	389
5	16	and	12	390
5	16	practice	13	391
5	16	being	14	392
5	16	like	15	393
5	16	the	16	394
5	16	man	17	395
5	16	who	18	396
5	16	all	19	397
5	16	the	20	398
5	16	girls	21	399
5	16	loved,	22	400
5	16	since	23	401
5	16	I	24	402
5	16	had	25	403
5	16	my	26	404
5	16	new	27	405
5	16	Buster	28	406
5	16	Brown	29	407
5	16	shoes.	30	408
5	17	It	1	409
5	17	was	2	410
5	17	the	3	411
5	17	new	4	412
5	17	haircut,	5	413
5	17	though,	6	414
5	17	that	7	415
5	17	I	8	416
5	17	needed	9	417
5	17	to	10	418
5	17	complete	11	419
5	17	my	12	420
5	17	new	13	421
5	17	look.	14	422
5	18	We	1	423
5	18	finally	2	424
5	18	arrived	3	425
5	18	at	4	426
5	18	the	5	427
5	18	unassuming,	6	428
5	18	unembellished	7	429
5	18	barbershop,	8	430
5	18	where	9	431
5	18	they	10	432
5	18	cut	11	433
5	18	our	12	434
5	18	hair	13	435
5	18	for	14	436
5	18	free	15	437
5	18	because	16	438
5	18	we	17	439
5	18	were	18	440
5	18	orphans.	19	441
5	19	Even	1	442
5	19	though	2	443
5	19	we	3	444
5	19	were	4	445
5	19	supposed	5	446
5	19	to	6	447
5	19	slowly	7	448
5	19	wait	8	449
5	19	to	9	450
5	19	be	10	451
5	19	called,	11	452
5	19	I	12	453
5	19	ran	13	454
5	19	straight	14	455
5	19	up	15	456
5	19	to	16	457
5	19	one	17	458
5	19	of	18	459
5	19	the	19	460
5	19	barber	20	461
5	19	chairs	21	462
5	19	and	22	463
5	19	climbed	23	464
5	19	up	24	465
5	19	onto	25	466
5	19	the	26	467
5	19	board	27	468
5	19	the	28	469
5	19	barber	29	470
5	19	placed	30	471
5	19	across	31	472
5	19	the	32	473
5	19	arms	33	474
5	19	to	34	475
5	19	make	35	476
5	19	me	36	477
5	19	sit	37	478
5	19	up	38	479
5	19	higher.	39	480
5	20	I	1	481
5	20	looked	2	482
5	20	at	3	483
5	20	the	4	484
5	20	man	5	485
5	20	and	6	486
5	20	said,	7	487
5	20	with	8	488
5	20	a	9	489
5	20	beaming	10	490
5	20	smile	11	491
5	20	on	12	492
5	20	my	13	493
5	20	face,	14	494
5	20	'I	15	495
5	20	want	16	496
5	20	an	17	497
5	20	Elvis	18	498
5	20	haircut.	19	499
5	21	Can	1	500
5	21	you	2	501
5	21	make	3	502
5	21	my	4	503
5	21	hair	5	504
5	21	like	6	505
5	21	Elvis's?'	7	506
5	21	I	8	507
5	21	asked.	9	508
5	22	The	1	509
5	22	barber,	2	510
5	22	who	3	511
5	22	was	4	512
5	22	a	5	513
5	22	genial	6	514
5	22	young	7	515
5	22	man,	8	516
5	22	grinned	9	517
5	22	back	10	518
5	22	at	11	519
5	22	me	12	520
5	22	and	13	521
5	22	said	14	522
5	22	that	15	523
5	22	he	16	524
5	22	would	17	525
5	22	try	18	526
5	22	his	19	527
5	22	best.	20	528
5	23	I	1	529
5	23	was	2	530
5	23	so	3	531
5	23	happy	4	532
5	23	when	5	533
5	23	he	6	534
5	23	started	7	535
5	23	to	8	536
5	23	cut	9	537
5	23	my	10	538
5	23	hair,	11	539
5	23	but	12	540
5	23	just	13	541
5	23	as	14	542
5	23	he	15	543
5	23	started	16	544
5	23	to	17	545
5	23	cut,	18	546
5	23	the	19	547
5	23	matron,	20	548
5	23	who	21	549
5	23	had	22	550
5	23	been	23	551
5	23	watching	24	552
5	23	me	25	553
5	23	and	26	554
5	23	had	27	555
5	23	a	28	556
5	23	look	29	557
5	23	as	30	558
5	23	cold	31	559
5	23	as	32	560
5	23	ice,	33	561
5	23	motioned	34	562
5	23	for	35	563
5	23	him	36	564
5	23	to	37	565
5	23	come	38	566
5	23	over	39	567
5	23	to	40	568
5	23	where	41	569
5	23	she	42	570
5	23	was	43	571
5	23	standing.	44	572
5	24	She	1	573
5	24	whispered	2	574
5	24	something	3	575
5	24	into	4	576
5	24	his	5	577
5	24	ear	6	578
5	24	that	7	579
5	24	caused	8	580
5	24	the	9	581
5	24	barber	10	582
5	24	to	11	583
5	24	shake	12	584
5	24	his	13	585
5	24	head,	14	586
5	24	like	15	587
5	24	he	16	588
5	24	was	17	589
5	24	telling	18	590
5	24	her,	19	591
5	24	'No'.	20	592
5	25	In	1	593
5	25	response,	2	594
5	25	the	3	595
5	25	matron	4	596
5	25	walked	5	597
5	25	over	6	598
5	25	to	7	599
5	25	a	8	600
5	25	little	9	601
5	25	man	10	602
5	25	sitting	11	603
5	25	in	12	604
5	25	an	13	605
5	25	office	14	606
5	25	chair	15	607
5	25	that	16	608
5	25	squeaked	17	609
5	25	as	18	610
5	25	it	19	611
5	25	rolled	20	612
5	25	around	21	613
5	25	the	22	614
5	25	floor	23	615
5	25	and	24	616
5	25	spoke	25	617
5	25	to	26	618
5	25	him.	27	619
5	26	It	1	620
5	26	was	2	621
5	26	the	3	622
5	26	little	4	623
5	26	man	5	624
5	26	who	6	625
5	26	then	7	626
5	26	walked	8	627
5	26	over	9	628
5	26	and	10	629
5	26	said	11	630
5	26	something	12	631
5	26	to	13	632
5	26	the	14	633
5	26	man	15	634
5	26	who	16	635
5	26	was	17	636
5	26	cutting	18	637
5	26	my	19	638
5	26	hair.	20	639
5	27	The	1	640
5	27	next	2	641
5	27	thing	3	642
5	27	I	4	643
5	27	knew,	5	644
5	27	the	6	645
5	27	man	7	646
5	27	who	8	647
5	27	was	9	648
5	27	cutting	10	649
5	27	my	11	650
5	27	hair	12	651
5	27	told	13	652
5	27	me	14	653
5	27	that	15	654
5	27	he	16	655
5	27	was	17	656
5	27	no	18	657
5	27	longer	19	658
5	27	allowed	20	659
5	27	to	21	660
5	27	give	22	661
5	27	me	23	662
5	27	an	24	663
5	27	Elvis	25	664
5	27	cut.	26	665
5	28	'Why	1	666
5	28	not?'	2	667
5	28	I	3	668
5	28	cried	4	669
5	28	desperately.	5	670
5	29	The	1	671
5	29	kindly	2	672
5	29	barber	3	673
5	29	stopped	4	674
5	29	by	5	675
5	29	the	6	676
5	29	matron	7	677
5	29	did	8	678
5	29	not	9	679
5	29	answer,	10	680
5	29	but	11	681
5	29	from	12	682
5	29	his	13	683
5	29	expression,	14	684
5	29	I	15	685
5	29	could	16	686
5	29	tell	17	687
5	29	that	18	688
5	29	he	19	689
5	29	wished	20	690
5	29	he	21	691
5	29	could	22	692
5	29	cut	23	693
5	29	it	24	694
5	29	as	25	695
5	29	I	26	696
5	29	had	27	697
5	29	asked.	28	698
5	30	Within	1	699
5	30	a	2	700
5	30	few	3	701
5	30	minutes,	4	702
5	30	it	5	703
5	30	wasn't	6	704
5	30	an	7	705
5	30	Elvis	8	706
5	30	haircut,	9	707
5	30	but	10	708
5	30	a	11	709
5	30	short	12	710
5	30	buzz	13	711
5	30	cut	14	712
5	30	that	15	713
5	30	the	16	714
5	30	barber	17	715
5	30	had	18	716
5	30	given	19	717
5	30	me.	20	718
5	31	When	1	719
5	31	he	2	720
5	31	finished	3	721
5	31	shaving	4	722
5	31	off	5	723
5	31	all	6	724
5	31	my	7	725
5	31	hair	8	726
5	31	and	9	727
5	31	made	10	728
5	31	me	11	729
5	31	smell	12	730
5	31	real	13	731
5	31	good	14	732
5	31	with	15	733
5	31	his	16	734
5	31	powder,	17	735
5	31	the	18	736
5	31	barber	19	737
5	31	handed	20	738
5	31	me	21	739
5	31	a	22	740
5	31	nickel	23	741
5	31	and	24	742
5	31	told	25	743
5	31	me	26	744
5	31	to	27	745
5	31	go	28	746
5	31	outside	29	747
5	31	to	30	748
5	31	the	31	749
5	31	snack	32	750
5	31	machine	33	751
5	31	and	34	752
5	31	buy	35	753
5	31	myself	36	754
5	31	a	37	755
5	31	candy	38	756
5	31	bar.	39	757
5	32	I	1	758
5	32	handed	2	759
5	32	him	3	760
5	32	the	4	761
5	32	nickel	5	762
5	32	back	6	763
5	32	and	7	764
5	32	told	8	765
5	32	him	9	766
5	32	that	10	767
5	32	I	11	768
5	32	was	12	769
5	32	not	13	770
5	32	hungry.	14	771
5	33	'I'm	1	772
5	33	so	2	773
5	33	sorry,	3	774
5	33	baby,'	4	775
5	33	he	5	776
5	33	said,	6	777
5	33	as	7	778
5	33	I	8	779
5	33	climbed	9	780
5	33	out	10	781
5	33	of	11	782
5	33	his	12	783
5	33	barber	13	784
5	33	chair.	14	785
5	34	'I	1	786
5	34	am	2	787
5	34	not	3	788
5	34	a	4	789
5	34	baby,'	5	790
5	34	I	6	791
5	34	said,	7	792
5	34	as	8	793
5	34	I	9	794
5	34	wiped	10	795
5	34	the	11	796
5	34	tears	12	797
5	34	from	13	798
5	34	my	14	799
5	34	eyes.	15	800
5	35	I	1	801
5	35	then	2	802
5	35	sat	3	803
5	35	down	4	804
5	35	on	5	805
5	35	the	6	806
5	35	floor	7	807
5	35	and	8	808
5	35	brushed	9	809
5	35	away	10	810
5	35	the	11	811
5	35	hair	12	812
5	35	that	13	813
5	35	had	14	814
5	35	accumulated	15	815
5	35	on	16	816
5	35	my	17	817
5	35	shiny	18	818
5	35	new	19	819
5	35	Buster	20	820
5	35	Brown	21	821
5	35	shoes.	22	822
5	36	My	1	823
5	36	head	2	824
5	36	was	3	825
5	36	no	4	826
5	36	longer	5	827
5	36	in	6	828
5	36	the	7	829
5	36	clouds,	8	830
5	36	and	9	831
5	36	I	10	832
5	36	got	11	833
5	36	up	12	834
5	36	off	13	835
5	36	the	14	836
5	36	floor,	15	837
5	36	brushed	16	838
5	36	off	17	839
5	36	my	18	840
5	36	short	19	841
5	36	pants,	20	842
5	36	and	21	843
5	36	walked	22	844
5	36	sullenly	23	845
5	36	towards	24	846
5	36	the	25	847
5	36	door.	26	848
5	37	The	1	849
5	37	matron	2	850
5	37	was	3	851
5	37	smiling	4	852
5	37	at	5	853
5	37	me	6	854
5	37	sort	7	855
5	37	of	8	856
5	37	funny	9	857
5	37	like.	10	858
5	38	The	1	859
5	38	barber	2	860
5	38	upset	3	861
5	38	by	4	862
5	38	the	5	863
5	38	matron	6	864
5	38	said	7	865
5	38	to	8	866
5	38	her,	9	867
5	38	'You	10	868
5	38	are	11	869
5	38	just	12	870
5	38	a	13	871
5	38	damn	14	872
5	38	bitch,	15	873
5	38	lady.'	16	874
5	39	She	1	875
5	39	yelled	2	876
5	39	back	3	877
5	39	at	4	878
5	39	him	5	879
5	39	at	6	880
5	39	the	7	881
5	39	top	8	882
5	39	of	9	883
5	39	her	10	884
5	39	lungs,	11	885
5	39	before	12	886
5	39	walking	13	887
5	39	toward	14	888
5	39	the	15	889
5	39	office,	16	890
5	39	as	17	891
5	39	fast	18	892
5	39	as	19	893
5	39	she	20	894
5	39	could.	21	895
5	40	To	1	896
5	40	show	2	897
5	40	his	3	898
5	40	anger,	4	899
5	40	the	5	900
5	40	man	6	901
5	40	hit	7	902
5	40	the	8	903
5	40	wall	9	904
5	40	with	10	905
5	40	his	11	906
5	40	hand	12	907
5	40	and	13	908
5	40	then	14	909
5	40	walked	15	910
5	40	outside	16	911
5	40	where	17	912
5	40	he	18	913
5	40	stood	19	914
5	40	against	20	915
5	40	the	21	916
5	40	brick	22	917
5	40	wall,	23	918
5	40	smoking	24	919
5	40	a	25	920
5	40	cigarette.	26	921
5	41	I	1	922
5	41	understood	2	923
5	41	right	3	924
5	41	there	4	925
5	41	my	5	926
5	41	haircut	6	927
5	41	was	7	928
5	41	something	8	929
5	41	that	9	930
5	41	had	10	931
5	41	been	11	932
5	41	out	12	933
5	41	of	13	934
5	41	the	14	935
5	41	power	15	936
5	41	of	16	937
5	41	the	17	938
5	41	barber	18	939
5	41	and	19	940
5	41	then	20	941
5	41	I	21	942
5	41	slowly	22	943
5	41	walked	23	944
5	41	outside	24	945
5	41	to	25	946
5	41	join	26	947
5	41	the	27	948
5	41	man.	28	949
5	42	He	1	950
5	42	looked	2	951
5	42	down,	3	952
5	42	smiled	4	953
5	42	at	5	954
5	42	me,	6	955
5	42	then	7	956
5	42	he	8	957
5	42	patted	9	958
5	42	me	10	959
5	42	on	11	960
5	42	the	12	961
5	42	top	13	962
5	42	of	14	963
5	42	my	15	964
5	42	bald	16	965
5	42	as	17	966
5	42	a	18	967
5	42	coot	19	968
5	42	head.	20	969
5	43	It	1	970
5	43	was	2	971
5	43	a	3	972
5	43	fact	4	973
5	43	of	5	974
5	43	my	6	975
5	43	life	7	976
5	43	that	8	977
5	43	I	9	978
5	43	was	10	979
5	43	not	11	980
5	43	gonna	12	981
5	43	have	13	982
5	43	hair	14	983
5	43	that	15	984
5	43	was	16	985
5	43	anything	17	986
5	43	like	18	987
5	43	Elvis's	19	988
5	43	anytime	20	989
5	43	soon.	21	990
5	44	I	1	991
5	44	then	2	992
5	44	looked	3	993
5	44	up	4	994
5	44	at	5	995
5	44	the	6	996
5	44	barber	7	997
5	44	with	8	998
5	44	my	9	999
5	44	wet	10	1000
5	44	red	11	1001
5	44	eyes	12	1002
5	44	and	13	1003
5	44	asked,	14	1004
5	44	'Do	15	1005
5	44	you	16	1006
5	44	know	17	1007
5	44	if	18	1008
5	44	Elvis	19	1009
5	44	Presley	20	1010
5	44	has	21	1011
5	44	green	22	1012
5	44	bones?'	23	1013
6	1	This	1	1
6	1	is	2	2
6	1	a	3	3
6	1	story	4	4
6	1	of	5	5
6	1	how	6	6
6	1	Mr.	7	7
6	1	Sticky	8	8
6	1	got	9	9
6	1	in	10	10
6	1	Abby's	11	11
6	1	fish	12	12
6	1	tank.	13	13
6	2	'He's	1	14
6	2	very	2	15
6	2	small,'	3	16
6	2	Abby's	4	17
6	2	mom	5	18
6	2	said	6	19
6	2	as	7	20
6	2	she	8	21
6	2	peered	9	22
6	2	at	10	23
6	2	the	11	24
6	2	tiny	12	25
